id,timestamp,value
1,2023-05-29 03:41:46.469288,0.943693995475769
2,2023-05-29 03:41:46.469288,0.9697919487953186
3,2023-05-29 03:41:46.469288,0.9951487183570862
4,2023-05-29 03:41:46.469288,0.9749866724014282
5,2023-05-29 03:41:46.469288,0.8889511823654175
6,2023-05-29 03:41:46.469288,0.2180284708738327
7,2023-05-29 03:41:46.469288,0.01955440640449524
8,2023-05-29 03:41:46.469288,0.979502260684967
9,2023-05-29 03:41:46.469288,0.9923135638237
10,2023-05-29 03:41:46.469288,0.6604415774345398
11,2023-05-29 03:41:46.469288,0.9946653842926025
12,2023-05-29 03:41:46.469288,0.9956865906715393
13,2023-05-29 03:41:46.469288,0.9931635856628418
14,2023-05-29 03:41:46.469288,0.9622116088867188
15,2023-05-29 03:41:46.469288,0.13613131642341614
16,2023-05-29 03:41:46.469288,0.9902399778366089
17,2023-05-29 03:41:46.469288,0.9932865500450134
18,2023-05-29 03:41:46.469288,0.9950887560844421
19,2023-05-29 03:41:46.469288,0.9918591380119324
20,2023-05-29 03:41:46.469288,0.9669474959373474
21,2023-05-29 03:41:46.469288,0.9704583287239075
22,2023-05-29 03:41:46.469288,0.9537415504455566
23,2023-05-29 03:41:46.469288,0.9930886626243591
24,2023-05-29 03:41:46.469288,0.995897650718689
25,2023-05-29 03:41:46.469288,0.9885945320129395
26,2023-05-29 03:41:46.469288,0.9928641319274902
27,2023-05-29 03:41:46.469288,0.9945328235626221
28,2023-05-29 03:41:46.469288,0.9859206080436707
29,2023-05-29 03:41:46.469288,0.9767600893974304
30,2023-05-29 03:41:46.469288,0.989173173904419
31,2023-05-29 03:41:46.469288,0.9901975393295288
32,2023-05-29 03:41:46.469288,0.9956551790237427
33,2023-05-29 03:41:46.469288,0.8848507404327393
34,2023-05-29 03:41:46.469288,0.5217940807342529
35,2023-05-29 03:41:46.469288,0.5204513669013977
36,2023-05-29 03:41:46.469288,0.9481359124183655
37,2023-05-29 03:41:46.469288,0.9902675747871399
38,2023-05-29 03:41:46.469288,0.9875857830047607
39,2023-05-29 03:41:46.469288,0.7849487066268921
40,2023-05-29 03:41:46.469288,0.9898000359535217
41,2023-05-29 03:41:46.469288,0.9819772243499756
42,2023-05-29 03:41:46.469288,0.8761920928955078
43,2023-05-29 03:41:46.469288,0.9277091026306152
44,2023-05-29 03:41:46.469288,0.977728545665741
45,2023-05-29 03:41:46.469288,0.9914591312408447
46,2023-05-29 03:41:46.469288,0.9925133585929871
47,2023-05-29 03:41:46.469288,0.8599178791046143
48,2023-05-29 03:41:46.469288,0.7913959622383118
49,2023-05-29 03:41:46.469288,0.740197479724884
50,2023-05-29 03:41:46.469288,0.9145395159721375
51,2023-05-29 03:41:46.469288,0.9658872485160828
52,2023-05-29 04:41:46.470964,0.9629000425338745
53,2023-05-29 04:41:46.470964,0.9919082522392273
54,2023-05-29 04:41:46.470964,0.9909664392471313
55,2023-05-29 04:41:46.470964,0.9847862124443054
56,2023-05-29 04:41:46.470964,0.05092743784189224
57,2023-05-29 04:41:46.470964,0.8713588118553162
58,2023-05-29 04:41:46.470964,0.9874754548072815
59,2023-05-29 04:41:46.470964,0.961075484752655
60,2023-05-29 04:41:46.470964,0.9946722388267517
61,2023-05-29 04:41:46.470964,0.9932859539985657
62,2023-05-29 04:41:46.470964,0.9816423654556274
63,2023-05-29 04:41:46.470964,0.042075015604496
64,2023-05-29 04:41:46.470964,0.9194160103797913
65,2023-05-29 04:41:46.470964,0.9955938458442688
66,2023-05-29 04:41:46.470964,0.9946551322937012
67,2023-05-29 04:41:46.470964,0.9802825450897217
68,2023-05-29 04:41:46.470964,0.9735960960388184
69,2023-05-29 04:41:46.470964,0.9907704591751099
70,2023-05-29 04:41:46.470964,0.17343935370445251
71,2023-05-29 04:41:46.470964,0.9891858696937561
72,2023-05-29 04:41:46.470964,0.9771530628204346
73,2023-05-29 04:41:46.470964,0.05285901203751564
74,2023-05-29 04:41:46.470964,0.9666872024536133
75,2023-05-29 04:41:46.470964,0.09798124432563782
76,2023-05-29 04:41:46.470964,0.9954930543899536
77,2023-05-29 04:41:46.470964,0.9953910112380981
78,2023-05-29 04:41:46.470964,0.7148527503013611
79,2023-05-29 04:41:46.470964,0.9864357113838196
80,2023-05-29 04:41:46.470964,0.9278846383094788
81,2023-05-29 04:41:46.470964,0.9834936857223511
82,2023-05-29 04:41:46.470964,0.9778938293457031
83,2023-05-29 04:41:46.470964,0.25887903571128845
84,2023-05-29 04:41:46.470964,0.9935025572776794
85,2023-05-29 04:41:46.470964,0.8082662224769592
86,2023-05-29 04:41:46.470964,0.9923685193061829
87,2023-05-29 04:41:46.470964,0.07874038815498352
88,2023-05-29 04:41:46.470964,0.9908656477928162
89,2023-05-29 04:41:46.470964,0.5535871982574463
90,2023-05-29 04:41:46.470964,0.991806149482727
91,2023-05-29 04:41:46.470964,0.9528173804283142
92,2023-05-29 04:41:46.470964,0.9821793437004089
93,2023-05-29 04:41:46.470964,0.2884945571422577
94,2023-05-29 04:41:46.470964,0.9952912330627441
95,2023-05-29 04:41:46.470964,0.5494120121002197
96,2023-05-29 04:41:46.470964,0.9819114804267883
97,2023-05-29 04:41:46.470964,0.9867460131645203
98,2023-05-29 04:41:46.470964,0.9802851676940918
99,2023-05-29 04:41:46.470964,0.9943740367889404
100,2023-05-29 04:41:46.470964,0.9604945778846741
101,2023-05-29 04:41:46.470964,0.8712169528007507
102,2023-05-29 04:41:46.470964,0.9914388656616211
103,2023-05-29 05:41:46.472691,0.46716731786727905
104,2023-05-29 05:41:46.472691,0.984012246131897
105,2023-05-29 05:41:46.472691,0.9626734852790833
106,2023-05-29 05:41:46.472691,0.9823633432388306
107,2023-05-29 05:41:46.472691,0.5235645771026611
108,2023-05-29 05:41:46.472691,0.43284910917282104
109,2023-05-29 05:41:46.472691,0.955046534538269
110,2023-05-29 05:41:46.472691,0.9908141493797302
111,2023-05-29 05:41:46.472691,0.9908161163330078
112,2023-05-29 05:41:46.472691,0.6001017689704895
113,2023-05-29 05:41:46.472691,0.9953195452690125
114,2023-05-29 05:41:46.472691,0.9948510527610779
115,2023-05-29 05:41:46.472691,0.9411494135856628
116,2023-05-29 05:41:46.472691,0.9529947638511658
117,2023-05-29 05:41:46.472691,0.7186103463172913
118,2023-05-29 05:41:46.472691,0.9929929971694946
119,2023-05-29 05:41:46.472691,0.21416118741035461
120,2023-05-29 05:41:46.472691,0.9741545915603638
121,2023-05-29 05:41:46.472691,0.9940681457519531
122,2023-05-29 05:41:46.472691,0.9906625151634216
123,2023-05-29 05:41:46.472691,0.9787442088127136
124,2023-05-29 05:41:46.472691,0.9939301013946533
125,2023-05-29 05:41:46.472691,0.8591857552528381
126,2023-05-29 05:41:46.472691,0.9907445311546326
127,2023-05-29 05:41:46.472691,0.9943610429763794
128,2023-05-29 05:41:46.472691,0.9783358573913574
129,2023-05-29 05:41:46.472691,0.978238582611084
130,2023-05-29 05:41:46.472691,0.9921787977218628
131,2023-05-29 05:41:46.472691,0.1113084927201271
132,2023-05-29 05:41:46.472691,0.9802574515342712
133,2023-05-29 05:41:46.472691,0.9692949652671814
134,2023-05-29 05:41:46.472691,0.3662923574447632
135,2023-05-29 05:41:46.472691,0.8147413730621338
136,2023-05-29 05:41:46.472691,0.6576117277145386
137,2023-05-29 05:41:46.472691,0.9943699240684509
138,2023-05-29 05:41:46.472691,0.9879482388496399
139,2023-05-29 05:41:46.472691,0.989443838596344
140,2023-05-29 05:41:46.472691,0.993259072303772
141,2023-05-29 05:41:46.472691,0.11113457381725311
142,2023-05-29 05:41:46.472691,0.9001736044883728
143,2023-05-29 05:41:46.472691,0.9491469264030457
144,2023-05-29 05:41:46.472691,0.977471113204956
145,2023-05-29 05:41:46.472691,0.99308842420578
146,2023-05-29 05:41:46.472691,0.9942886829376221
147,2023-05-29 05:41:46.472691,0.9945259690284729
148,2023-05-29 05:41:46.472691,0.9695392847061157
149,2023-05-29 05:41:46.472691,0.9844810962677002
150,2023-05-29 05:41:46.472691,0.9359531998634338
151,2023-05-29 05:41:46.472691,0.9356961846351624
152,2023-05-29 05:41:46.472691,0.15280084311962128
153,2023-05-29 05:41:46.472691,0.9894508719444275
154,2023-05-29 06:41:46.474243,0.9521710872650146
155,2023-05-29 06:41:46.474243,0.9913227558135986
156,2023-05-29 06:41:46.474243,0.9184569716453552
157,2023-05-29 06:41:46.474243,0.9958705306053162
158,2023-05-29 06:41:46.474243,0.9955289959907532
159,2023-05-29 06:41:46.474243,0.9928160905838013
160,2023-05-29 06:41:46.474243,0.9948875308036804
161,2023-05-29 06:41:46.474243,0.9792501330375671
162,2023-05-29 06:41:46.474243,0.9942909479141235
163,2023-05-29 06:41:46.474243,0.9940136075019836
164,2023-05-29 06:41:46.474243,0.9932575225830078
165,2023-05-29 06:41:46.474243,0.10976564884185791
166,2023-05-29 06:41:46.474243,0.994252622127533
167,2023-05-29 06:41:46.474243,0.99063640832901
168,2023-05-29 06:41:46.474243,0.9947696328163147
169,2023-05-29 06:41:46.474243,0.9915801286697388
170,2023-05-29 06:41:46.474243,0.9931506514549255
171,2023-05-29 06:41:46.474243,0.7014251351356506
172,2023-05-29 06:41:46.474243,0.9885656237602234
173,2023-05-29 06:41:46.474243,0.9884371161460876
174,2023-05-29 06:41:46.474243,0.993923008441925
175,2023-05-29 06:41:46.474243,0.9946922659873962
176,2023-05-29 06:41:46.474243,0.23353132605552673
177,2023-05-29 06:41:46.474243,0.9943232536315918
178,2023-05-29 06:41:46.474243,0.9940306544303894
179,2023-05-29 06:41:46.474243,0.8020722270011902
180,2023-05-29 06:41:46.474243,0.2749450206756592
181,2023-05-29 06:41:46.474243,0.9949871301651001
182,2023-05-29 06:41:46.474243,0.9721924066543579
183,2023-05-29 06:41:46.474243,0.9947346448898315
184,2023-05-29 06:41:46.474243,0.034836187958717346
185,2023-05-29 06:41:46.474243,0.9936721324920654
186,2023-05-29 06:41:46.474243,0.3744663596153259
187,2023-05-29 06:41:46.474243,0.8876088857650757
188,2023-05-29 06:41:46.474243,0.9951063394546509
189,2023-05-29 06:41:46.474243,0.9938888549804688
190,2023-05-29 06:41:46.474243,0.9912903308868408
191,2023-05-29 06:41:46.474243,0.9849234819412231
192,2023-05-29 06:41:46.474243,0.992405116558075
193,2023-05-29 06:41:46.474243,0.9627076387405396
194,2023-05-29 06:41:46.474243,0.9913666844367981
195,2023-05-29 06:41:46.474243,0.9835858345031738
196,2023-05-29 06:41:46.474243,0.9937479496002197
197,2023-05-29 06:41:46.474243,0.9552243947982788
198,2023-05-29 06:41:46.474243,0.9930857419967651
199,2023-05-29 06:41:46.474243,0.9882190227508545
200,2023-05-29 06:41:46.474243,0.993465006351471
201,2023-05-29 06:41:46.474243,0.9943142533302307
202,2023-05-29 06:41:46.474243,0.9874663949012756
203,2023-05-29 06:41:46.474243,0.4424286186695099
204,2023-05-29 06:41:46.474243,0.9908918738365173
205,2023-05-29 07:41:46.475607,0.9920554757118225
206,2023-05-29 07:41:46.475607,0.9919683337211609
207,2023-05-29 07:41:46.475607,0.9879097938537598
208,2023-05-29 07:41:46.475607,0.965129017829895
209,2023-05-29 07:41:46.475607,0.9864878058433533
210,2023-05-29 07:41:46.475607,0.8332459926605225
211,2023-05-29 07:41:46.475607,0.24710790812969208
